Jugada,1,2,3,4,5,Diferencial,Tipus de jugada,Èxit/No Èxit,Punts,Quart,Clutch-time,Rival,Terreny,Competició
1210,Laprovittola,Kuric,Martinez,Mirotic,Sanli,0,4,0,0,1,0,Madrid,Local,Eurolliga
1211,Laprovittola,Kuric,Martinez,Mirotic,Sanli,-2,2,0,0,1,0,Madrid,Local,Eurolliga
1212,Laprovittola,Kuric,Martinez,Mirotic,Sanli,-4,1,0,0,1,0,Madrid,Local,Eurolliga
1213,Laprovittola,Kuric,Martinez,Mirotic,Sanli,-4,3,0,0,1,0,Madrid,Local,Eurolliga
1214,Laprovittola,Kuric,Martinez,Mirotic,Sanli,-4,2,1,0,1,0,Madrid,Local,Eurolliga
1215,Laprovittola,Kuric,Martinez,Mirotic,Sanli,-4,3,1,0,1,0,Madrid,Local,Eurolliga
1216,Laprovittola,Kuric,Martinez,Mirotic,Sanli,-6,2,1,0,1,0,Madrid,Local,Eurolliga
1217,Laprovittola,Kuric,Martinez,Mirotic,Sanli,-6,4,1,0,1,0,Madrid,Local,Eurolliga
1218,Laprovittola,Kuric,Martinez,Mirotic,Sanli,-6,1,1,2,1,0,Madrid,Local,Eurolliga
1219,Laprovittola,Kuric,Martinez,Mirotic,Sanli,-7,2,0,0,1,0,Madrid,Local,Eurolliga
1220,Laprovittola,Kuric,Martinez,Mirotic,Sanli,-7,1,1,2,1,0,Madrid,Local,Eurolliga
1221,Jokubaitis,Laprovittola,Martinez,Mirotic,Sanli,-5,4,0,0,1,0,Madrid,Local,Eurolliga
1222,Jokubaitis,Laprovittola,Martinez,Mirotic,Sanli,-7,2,1,3,1,0,Madrid,Local,Eurolliga
1223,Jokubaitis,Exum,Hayes-Davis,Mirotic,Sanli,-4,5,1,2,1,0,Madrid,Local,Eurolliga
1224,Jokubaitis,Exum,Hayes-Davis,Mirotic,Sanli,-5,2,1,2,1,0,Madrid,Local,Eurolliga
1225,Jokubaitis,Exum,Hayes-Davis,Mirotic,Sanli,-3,5,1,3,1,0,Madrid,Local,Eurolliga
1226,Jokubaitis,Exum,Hayes-Davis,Mirotic,Sanli,0,1,1,2,1,0,Madrid,Local,Eurolliga
1227,Jokubaitis,Exum,Hayes-Davis,Mirotic,Sanli,-1,1,1,2,1,0,Madrid,Local,Eurolliga
1228,Jokubaitis,Exum,Hayes-Davis,Oriola,Davies,0,2,1,2,1,0,Madrid,Local,Eurolliga
1229,Jokubaitis,Exum,Hayes-Davis,Oriola,Davies,2,5,1,2,1,0,Madrid,Local,Eurolliga
1230,Jokubaitis,Exum,Hayes-Davis,Oriola,Davies,4,4,0,0,1,0,Madrid,Local,Eurolliga
1231,Jokubaitis,Laprovittola,Kuric,Mirotic,Davies,3,2,1,2,1,0,Madrid,Local,Eurolliga
1232,Jokubaitis,Kuric,Martinez,Oriola,Davies,5,5,1,2,2,0,Madrid,Local,Eurolliga
1233,Jokubaitis,Kuric,Martinez,Oriola,Davies,5,2,1,0,2,0,Madrid,Local,Eurolliga
1234,Jokubaitis,Kuric,Martinez,Oriola,Davies,5,3,1,3,2,0,Madrid,Local,Eurolliga
1235,Jokubaitis,Kuric,Martinez,Oriola,Davies,8,2,0,0,2,0,Madrid,Local,Eurolliga
1236,Jokubaitis,Kuric,Martinez,Oriola,Davies,8,4,1,2,2,0,Madrid,Local,Eurolliga
1237,Laprovittola,Kuric,Martinez,Oriola,Davies,7,3,0,0,2,0,Madrid,Local,Eurolliga
1238,Laprovittola,Kuric,Martinez,Oriola,Davies,7,2,1,2,2,0,Madrid,Local,Eurolliga
1239,Laprovittola,Kuric,Martinez,Oriola,Davies,7,3,1,2,2,0,Madrid,Local,Eurolliga
1240,Laprovittola,Kuric,Hayes-Davis,Oriola,Davies,9,2,0,0,2,0,Madrid,Local,Eurolliga
1241,Laprovittola,Kuric,Hayes-Davis,Oriola,Davies,7,2,1,3,2,0,Madrid,Local,Eurolliga
1242,Jokubaitis,Laprovittola,Kuric,Oriola,Davies,7,2,1,2,2,0,Madrid,Local,Eurolliga
1243,Jokubaitis,Laprovittola,Kuric,Oriola,Davies,9,5,1,0,2,0,Madrid,Local,Eurolliga
1244,Jokubaitis,Laprovittola,Kuric,Oriola,Davies,9,2,1,3,2,0,Madrid,Local,Eurolliga
1245,Jokubaitis,Laprovittola,Kuric,Oriola,Davies,10,3,0,0,2,0,Madrid,Local,Eurolliga
1246,Jokubaitis,Laprovittola,Exum,Mirotic,Davies,10,2,1,2,2,0,Madrid,Local,Eurolliga
1247,Jokubaitis,Laprovittola,Exum,Mirotic,Davies,12,5,0,0,2,0,Madrid,Local,Eurolliga
1248,Laprovittola,Exum,Martinez,Mirotic,Sanli,10,4,1,2,2,0,Madrid,Local,Eurolliga
1249,Laprovittola,Exum,Martinez,Mirotic,Sanli,9,2,0,0,2,0,Madrid,Local,Eurolliga
1250,Laprovittola,Exum,Martinez,Mirotic,Sanli,9,4,0,0,2,0,Madrid,Local,Eurolliga
1251,Laprovittola,Exum,Martinez,Mirotic,Sanli,9,1,0,0,2,0,Madrid,Local,Eurolliga
1252,Laprovittola,Kuric,Martinez,Mirotic,Sanli,7,2,1,2,2,0,Madrid,Local,Eurolliga
1253,Laprovittola,Kuric,Martinez,Mirotic,Sanli,9,2,0,0,2,0,Madrid,Local,Eurolliga
1254,Laprovittola,Kuric,Martinez,Mirotic,Sanli,9,1,0,0,2,0,Madrid,Local,Eurolliga
1255,Laprovittola,Kuric,Martinez,Mirotic,Sanli,9,1,1,0,3,0,Madrid,Local,Eurolliga
1256,Laprovittola,Kuric,Martinez,Mirotic,Sanli,9,2,1,3,3,0,Madrid,Local,Eurolliga
1257,Laprovittola,Kuric,Martinez,Mirotic,Sanli,10,4,1,3,3,0,Madrid,Local,Eurolliga
1258,Laprovittola,Kuric,Martinez,Mirotic,Sanli,11,1,1,3,3,0,Madrid,Local,Eurolliga
1259,Laprovittola,Kuric,Hayes-Davis,Mirotic,Sanli,12,1,1,2,3,0,Madrid,Local,Eurolliga
1260,Laprovittola,Kuric,Hayes-Davis,Mirotic,Sanli,12,2,0,0,3,0,Madrid,Local,Eurolliga
1261,Laprovittola,Kuric,Hayes-Davis,Mirotic,Sanli,12,2,0,0,3,0,Madrid,Local,Eurolliga
1262,Laprovittola,Kuric,Hayes-Davis,Mirotic,Davies,12,4,1,2,3,0,Madrid,Local,Eurolliga
1263,Laprovittola,Kuric,Hayes-Davis,Mirotic,Davies,13,3,1,0,3,0,Madrid,Local,Eurolliga
1264,Laprovittola,Kuric,Hayes-Davis,Mirotic,Sanli,13,4,0,0,3,0,Madrid,Local,Eurolliga
1265,Laprovittola,Kuric,Hayes-Davis,Mirotic,Sanli,13,2,1,0,3,0,Madrid,Local,Eurolliga
1266,Laprovittola,Kuric,Hayes-Davis,Mirotic,Sanli,11,4,0,0,3,0,Madrid,Local,Eurolliga
1267,Laprovittola,Kuric,Hayes-Davis,Mirotic,Sanli,11,5,0,0,3,0,Madrid,Local,Eurolliga
1268,Laprovittola,Kuric,Hayes-Davis,Mirotic,Sanli,11,2,0,0,3,0,Madrid,Local,Eurolliga
1269,Jokubaitis,Laprovittola,Martinez,Mirotic,Sanli,11,4,1,3,3,0,Madrid,Local,Eurolliga
1270,Jokubaitis,Laprovittola,Martinez,Oriola,Sanli,11,2,1,0,3,0,Madrid,Local,Eurolliga
1271,Jokubaitis,Laprovittola,Martinez,Oriola,Sanli,9,2,1,0,3,0,Madrid,Local,Eurolliga
1272,Laprovittola,Exum,Martinez,Oriola,Davies,9,3,1,3,4,0,Madrid,Local,Eurolliga
1273,Laprovittola,Exum,Martinez,Oriola,Davies,10,5,1,0,4,0,Madrid,Local,Eurolliga
1274,Laprovittola,Exum,Martinez,Oriola,Davies,10,2,1,3,4,0,Madrid,Local,Eurolliga
1275,Laprovittola,Exum,Martinez,Oriola,Sanli,12,4,1,0,4,0,Madrid,Local,Eurolliga
1276,Laprovittola,Exum,Martinez,Oriola,Sanli,12,4,0,0,4,0,Madrid,Local,Eurolliga
1277,Laprovittola,Kuric,Martinez,Mirotic,Sanli,11,4,1,1,4,0,Madrid,Local,Eurolliga
1278,Laprovittola,Kuric,Martinez,Mirotic,Sanli,13,2,1,2,4,0,Madrid,Local,Eurolliga
1279,Laprovittola,Kuric,Martinez,Mirotic,Sanli,12,3,1,3,4,0,Madrid,Local,Eurolliga
1280,Laprovittola,Kuric,Martinez,Mirotic,Sanli,13,3,1,2,4,0,Madrid,Local,Eurolliga
1281,Jokubaitis,Laprovittola,Exum,Mirotic,Sanli,13,3,1,0,4,0,Madrid,Local,Eurolliga
1282,Jokubaitis,Laprovittola,Exum,Mirotic,Sanli,13,4,0,0,4,0,Madrid,Local,Eurolliga
1283,Jokubaitis,Exum,Kuric,Mirotic,Sanli,11,4,1,2,4,0,Madrid,Local,Eurolliga
1284,Jokubaitis,Exum,Kuric,Mirotic,Sanli,10,3,0,0,4,0,Madrid,Local,Eurolliga
1285,Jokubaitis,Exum,Kuric,Mirotic,Sanli,10,1,0,0,4,0,Madrid,Local,Eurolliga
1286,Laprovittola,Kuric,Martinez,Mirotic,Sanli,8,1,0,0,4,0,Madrid,Local,Eurolliga
1287,Laprovittola,Kuric,Martinez,Mirotic,Sanli,8,2,1,2,4,0,Madrid,Local,Eurolliga
1288,Laprovittola,Kuric,Martinez,Mirotic,Sanli,10,4,0,0,4,0,Madrid,Local,Eurolliga
1289,Laprovittola,Kuric,Martinez,Mirotic,Sanli,10,3,1,0,4,0,Madrid,Local,Eurolliga
1290,Laprovittola,Kuric,Martinez,Mirotic,Sanli,8,2,1,0,4,0,Madrid,Local,Eurolliga
1291,Laprovittola,Kuric,Martinez,Mirotic,Sanli,8,3,1,0,4,0,Madrid,Local,Eurolliga
1292,Laprovittola,Kuric,Martinez,Mirotic,Sanli,8,2,1,2,4,0,Madrid,Local,Eurolliga
1293,Laprovittola,Kuric,Martinez,Mirotic,Sanli,8,4,1,3,4,0,Madrid,Local,Eurolliga
1294,Laprovittola,Kuric,Martinez,Mirotic,Davies,11,1,1,2,4,0,Madrid,Local,Eurolliga
1295,Laprovittola,Kuric,Martinez,Mirotic,Davies,13,1,1,0,4,0,Madrid,Local,Eurolliga
1296,Laprovittola,Kuric,Martinez,Mirotic,Sanli,0,4,0,0,1,0,Crvena Zvezda,Visitant,Eurolliga
1297,Laprovittola,Kuric,Martinez,Mirotic,Sanli,0,2,1,2,1,0,Crvena Zvezda,Visitant,Eurolliga
1298,Laprovittola,Kuric,Martinez,Mirotic,Sanli,2,4,1,3,1,0,Crvena Zvezda,Visitant,Eurolliga
1299,Laprovittola,Kuric,Martinez,Mirotic,Sanli,5,2,0,0,1,0,Crvena Zvezda,Visitant,Eurolliga
1300,Laprovittola,Kuric,Martinez,Mirotic,Sanli,3,3,1,3,1,0,Crvena Zvezda,Visitant,Eurolliga
1301,Laprovittola,Kuric,Martinez,Mirotic,Sanli,5,1,1,0,1,0,Crvena Zvezda,Visitant,Eurolliga
1302,Laprovittola,Kuric,Martinez,Mirotic,Sanli,5,2,1,2,1,0,Crvena Zvezda,Visitant,Eurolliga
1303,Laprovittola,Kuric,Martinez,Mirotic,Sanli,5,2,1,3,1,0,Crvena Zvezda,Visitant,Eurolliga
1304,Laprovittola,Kuric,Martinez,Mirotic,Sanli,8,2,1,3,1,0,Crvena Zvezda,Visitant,Eurolliga
1305,Laprovittola,Kuric,Martinez,Mirotic,Sanli,11,2,1,0,1,0,Crvena Zvezda,Visitant,Eurolliga
1306,Laprovittola,Kuric,Martinez,Mirotic,Davies,9,4,1,0,1,0,Crvena Zvezda,Visitant,Eurolliga
1307,Jokubaitis,Kuric,Hayes-Davis,Mirotic,Davies,9,5,0,0,1,0,Crvena Zvezda,Visitant,Eurolliga
1308,Jokubaitis,Kuric,Hayes-Davis,Mirotic,Davies,9,4,0,0,1,0,Crvena Zvezda,Visitant,Eurolliga
1309,Jokubaitis,Kuric,Hayes-Davis,Oriola,Davies,9,3,0,0,1,0,Crvena Zvezda,Visitant,Eurolliga
1310,Jokubaitis,Kuric,Hayes-Davis,Oriola,Davies,7,1,1,2,1,0,Crvena Zvezda,Visitant,Eurolliga
1311,Jokubaitis,Kuric,Hayes-Davis,Oriola,Davies,7,2,0,0,1,0,Crvena Zvezda,Visitant,Eurolliga
1312,Jokubaitis,Kuric,Hayes-Davis,Oriola,Davies,7,1,1,0,1,0,Crvena Zvezda,Visitant,Eurolliga
1313,Jokubaitis,Kuric,Hayes-Davis,Oriola,Davies,7,4,1,2,1,0,Crvena Zvezda,Visitant,Eurolliga
1314,Jokubaitis,Kuric,Hayes-Davis,Oriola,Davies,7,4,1,0,1,0,Crvena Zvezda,Visitant,Eurolliga
1315,Jokubaitis,Exum,Hayes-Davis,Oriola,Davies,7,4,1,0,2,0,Crvena Zvezda,Visitant,Eurolliga
1316,Jokubaitis,Exum,Hayes-Davis,Oriola,Davies,5,4,0,0,2,0,Crvena Zvezda,Visitant,Eurolliga
1317,Jokubaitis,Exum,Hayes-Davis,Oriola,Davies,5,1,0,0,2,0,Crvena Zvezda,Visitant,Eurolliga
1318,Jokubaitis,Exum,Hayes-Davis,Oriola,Davies,5,2,1,0,2,0,Crvena Zvezda,Visitant,Eurolliga
1319,Jokubaitis,Exum,Hayes-Davis,Smits,Davies,5,2,0,0,2,0,Crvena Zvezda,Visitant,Eurolliga
1320,Jokubaitis,Exum,Hayes-Davis,Smits,Davies,4,4,1,0,2,0,Crvena Zvezda,Visitant,Eurolliga
1321,Jokubaitis,Exum,Hayes-Davis,Smits,Davies,4,1,0,0,2,0,Crvena Zvezda,Visitant,Eurolliga
1322,Jokubaitis,Exum,Hayes-Davis,Smits,Sanli,2,4,1,0,2,0,Crvena Zvezda,Visitant,Eurolliga
1323,Jokubaitis,Exum,Hayes-Davis,Smits,Sanli,2,4,0,0,2,0,Crvena Zvezda,Visitant,Eurolliga
1324,Jokubaitis,Exum,Hayes-Davis,Smits,Sanli,2,1,1,0,2,0,Crvena Zvezda,Visitant,Eurolliga
1325,Jokubaitis,Exum,Hayes-Davis,Smits,Sanli,0,2,1,0,2,0,Crvena Zvezda,Visitant,Eurolliga
1326,Jokubaitis,Laprovittola,Hayes-Davis,Smits,Sanli,0,4,1,0,2,0,Crvena Zvezda,Visitant,Eurolliga
1327,Jokubaitis,Laprovittola,Hayes-Davis,Smits,Sanli,0,1,1,2,2,0,Crvena Zvezda,Visitant,Eurolliga
1328,Jokubaitis,Laprovittola,Kuric,Smits,Sanli,-1,2,1,2,2,0,Crvena Zvezda,Visitant,Eurolliga
1329,Jokubaitis,Laprovittola,Kuric,Smits,Sanli,1,5,1,2,2,0,Crvena Zvezda,Visitant,Eurolliga
1330,Laprovittola,Kuric,Hayes-Davis,Mirotic,Sanli,3,4,0,0,2,0,Crvena Zvezda,Visitant,Eurolliga
1331,Laprovittola,Kuric,Hayes-Davis,Mirotic,Sanli,1,1,1,1,2,0,Crvena Zvezda,Visitant,Eurolliga
1332,Jokubaitis,Kuric,Hayes-Davis,Mirotic,Sanli,0,2,0,0,2,0,Crvena Zvezda,Visitant,Eurolliga
1333,Jokubaitis,Kuric,Hayes-Davis,Mirotic,Sanli,0,1,1,0,2,0,Crvena Zvezda,Visitant,Eurolliga
1334,Jokubaitis,Kuric,Hayes-Davis,Mirotic,Sanli,0,1,1,2,2,0,Crvena Zvezda,Visitant,Eurolliga
1335,Jokubaitis,Kuric,Hayes-Davis,Mirotic,Sanli,2,1,0,0,2,0,Crvena Zvezda,Visitant,Eurolliga
1336,Jokubaitis,Kuric,Hayes-Davis,Smits,Sanli,0,2,0,0,2,0,Crvena Zvezda,Visitant,Eurolliga
1337,Jokubaitis,Kuric,Hayes-Davis,Smits,Sanli,0,4,0,0,2,0,Crvena Zvezda,Visitant,Eurolliga
1338,Jokubaitis,Kuric,Hayes-Davis,Smits,Sanli,0,1,1,2,2,0,Crvena Zvezda,Visitant,Eurolliga
1339,Jokubaitis,Kuric,Hayes-Davis,Smits,Sanli,2,2,1,2,2,0,Crvena Zvezda,Visitant,Eurolliga
1340,Jokubaitis,Laprovittola,Kuric,Mirotic,Davies,3,3,1,0,2,0,Crvena Zvezda,Visitant,Eurolliga
1341,Laprovittola,Kuric,Hayes-Davis,Mirotic,Sanli,3,2,1,3,3,0,Crvena Zvezda,Visitant,Eurolliga
1342,Laprovittola,Kuric,Hayes-Davis,Mirotic,Sanli,6,1,1,0,3,0,Crvena Zvezda,Visitant,Eurolliga
1343,Laprovittola,Kuric,Hayes-Davis,Mirotic,Sanli,4,3,1,3,3,0,Crvena Zvezda,Visitant,Eurolliga
1344,Laprovittola,Kuric,Hayes-Davis,Mirotic,Sanli,5,2,1,3,3,0,Crvena Zvezda,Visitant,Eurolliga
1345,Laprovittola,Kuric,Hayes-Davis,Mirotic,Sanli,8,4,0,0,3,0,Crvena Zvezda,Visitant,Eurolliga
1346,Laprovittola,Kuric,Hayes-Davis,Mirotic,Sanli,6,2,1,0,3,0,Crvena Zvezda,Visitant,Eurolliga
1347,Laprovittola,Kuric,Hayes-Davis,Mirotic,Sanli,6,2,1,0,3,0,Crvena Zvezda,Visitant,Eurolliga
1348,Laprovittola,Kuric,Hayes-Davis,Mirotic,Sanli,6,4,1,2,3,0,Crvena Zvezda,Visitant,Eurolliga
1349,Laprovittola,Kuric,Hayes-Davis,Mirotic,Sanli,6,2,1,0,3,0,Crvena Zvezda,Visitant,Eurolliga
1350,Laprovittola,Exum,Hayes-Davis,Mirotic,Sanli,6,2,1,0,3,0,Crvena Zvezda,Visitant,Eurolliga
1351,Laprovittola,Exum,Hayes-Davis,Mirotic,Sanli,6,2,0,0,3,0,Crvena Zvezda,Visitant,Eurolliga
1352,Laprovittola,Exum,Hayes-Davis,Mirotic,Sanli,4,4,1,0,3,0,Crvena Zvezda,Visitant,Eurolliga
1353,Laprovittola,Exum,Hayes-Davis,Mirotic,Sanli,4,2,1,2,3,0,Crvena Zvezda,Visitant,Eurolliga
1354,Jokubaitis,Exum,Hayes-Davis,Mirotic,Davies,6,2,0,0,3,0,Crvena Zvezda,Visitant,Eurolliga
1355,Jokubaitis,Exum,Hayes-Davis,Smits,Davies,3,2,1,3,3,0,Crvena Zvezda,Visitant,Eurolliga
1356,Jokubaitis,Exum,Hayes-Davis,Smits,Davies,6,2,1,3,3,0,Crvena Zvezda,Visitant,Eurolliga
1357,Jokubaitis,Exum,Hayes-Davis,Smits,Davies,7,4,1,2,3,0,Crvena Zvezda,Visitant,Eurolliga
1358,Jokubaitis,Exum,Hayes-Davis,Smits,Davies,9,5,1,0,3,0,Crvena Zvezda,Visitant,Eurolliga
1359,Jokubaitis,Exum,Hayes-Davis,Smits,Davies,9,4,0,0,3,0,Crvena Zvezda,Visitant,Eurolliga
1360,Jokubaitis,Exum,Hayes-Davis,Smits,Davies,9,1,1,2,3,0,Crvena Zvezda,Visitant,Eurolliga
1361,Jokubaitis,Exum,Kuric,Smits,Davies,9,2,1,2,3,0,Crvena Zvezda,Visitant,Eurolliga
1362,Jokubaitis,Laprovittola,Kuric,Mirotic,Davies,10,2,1,2,3,0,Crvena Zvezda,Visitant,Eurolliga
1363,Jokubaitis,Exum,Kuric,Smits,Davies,10,4,1,2,4,0,Crvena Zvezda,Visitant,Eurolliga
1364,Jokubaitis,Exum,Kuric,Smits,Davies,10,4,1,0,4,0,Crvena Zvezda,Visitant,Eurolliga
1365,Jokubaitis,Exum,Kuric,Smits,Davies,10,3,0,0,4,0,Crvena Zvezda,Visitant,Eurolliga
1366,Jokubaitis,Exum,Kuric,Smits,Davies,9,2,1,2,4,0,Crvena Zvezda,Visitant,Eurolliga
1367,Jokubaitis,Kuric,Hayes-Davis,Smits,Davies,10,2,0,0,4,0,Crvena Zvezda,Visitant,Eurolliga
1368,Jokubaitis,Kuric,Hayes-Davis,Smits,Davies,10,2,1,0,4,0,Crvena Zvezda,Visitant,Eurolliga
1369,Jokubaitis,Exum,Hayes-Davis,Smits,Davies,8,2,1,0,4,0,Crvena Zvezda,Visitant,Eurolliga
1370,Jokubaitis,Exum,Hayes-Davis,Smits,Davies,8,2,0,0,4,0,Crvena Zvezda,Visitant,Eurolliga
1371,Jokubaitis,Exum,Hayes-Davis,Smits,Davies,8,4,1,2,4,0,Crvena Zvezda,Visitant,Eurolliga
1372,Jokubaitis,Exum,Hayes-Davis,Smits,Davies,10,2,0,0,4,0,Crvena Zvezda,Visitant,Eurolliga
1373,Laprovittola,Exum,Hayes-Davis,Mirotic,Davies,8,1,0,0,4,0,Crvena Zvezda,Visitant,Eurolliga
1374,Jokubaitis,Kuric,Hayes-Davis,Mirotic,Davies,8,4,0,0,4,0,Crvena Zvezda,Visitant,Eurolliga
1375,Jokubaitis,Kuric,Hayes-Davis,Mirotic,Davies,6,2,1,0,4,1,Crvena Zvezda,Visitant,Eurolliga
1376,Jokubaitis,Kuric,Hayes-Davis,Mirotic,Sanli,4,2,1,0,4,1,Crvena Zvezda,Visitant,Eurolliga
1377,Jokubaitis,Kuric,Hayes-Davis,Mirotic,Sanli,4,3,0,0,4,1,Crvena Zvezda,Visitant,Eurolliga
1378,Jokubaitis,Kuric,Hayes-Davis,Mirotic,Sanli,4,1,1,0,4,1,Crvena Zvezda,Visitant,Eurolliga
1379,Jokubaitis,Kuric,Hayes-Davis,Mirotic,Sanli,4,3,0,0,4,1,Crvena Zvezda,Visitant,Eurolliga
1380,Jokubaitis,Kuric,Hayes-Davis,Mirotic,Sanli,4,1,0,0,4,1,Crvena Zvezda,Visitant,Eurolliga
1381,Jokubaitis,Kuric,Hayes-Davis,Mirotic,Sanli,4,4,1,2,4,1,Crvena Zvezda,Visitant,Eurolliga
1382,Jokubaitis,Kuric,Hayes-Davis,Mirotic,Davies,5,4,1,1,4,1,Crvena Zvezda,Visitant,Eurolliga
1383,Jokubaitis,Kuric,Hayes-Davis,Mirotic,Davies,3,4,0,0,4,1,Crvena Zvezda,Visitant,Eurolliga
1384,Laprovittola,Kuric,Hayes-Davis,Mirotic,Davies,3,4,1,2,4,1,Crvena Zvezda,Visitant,Eurolliga
1385,Laprovittola,Kuric,Hayes-Davis,Mirotic,Davies,4,4,1,3,4,1,Crvena Zvezda,Visitant,Eurolliga
1386,Laprovittola,Exum,Mirotic,Oriola,Sanli,0,1,0,0,1,0,Panathinaikos,Visitant,Eurolliga
1387,Laprovittola,Exum,Mirotic,Oriola,Sanli,0,3,1,3,1,0,Panathinaikos,Visitant,Eurolliga
1388,Laprovittola,Exum,Mirotic,Oriola,Sanli,3,1,1,3,1,0,Panathinaikos,Visitant,Eurolliga
1389,Laprovittola,Exum,Mirotic,Oriola,Sanli,4,2,1,2,1,0,Panathinaikos,Visitant,Eurolliga
1390,Laprovittola,Exum,Mirotic,Oriola,Sanli,6,2,1,2,1,0,Panathinaikos,Visitant,Eurolliga
1391,Laprovittola,Exum,Mirotic,Oriola,Sanli,6,3,0,0,1,0,Panathinaikos,Visitant,Eurolliga
1392,Laprovittola,Exum,Mirotic,Oriola,Sanli,6,2,1,0,1,0,Panathinaikos,Visitant,Eurolliga
1393,Laprovittola,Exum,Mirotic,Oriola,Sanli,4,2,1,1,1,0,Panathinaikos,Visitant,Eurolliga
1394,Laprovittola,Exum,Mirotic,Oriola,Sanli,5,1,0,0,1,0,Panathinaikos,Visitant,Eurolliga
1395,Laprovittola,Exum,Mirotic,Oriola,Sanli,5,4,1,0,1,0,Panathinaikos,Visitant,Eurolliga
1396,Laprovittola,Exum,Mirotic,Oriola,Sanli,5,1,1,0,1,0,Panathinaikos,Visitant,Eurolliga
1397,Jokubaitis,Laprovittola,Mirotic,Oriola,Davies,5,3,1,3,1,0,Panathinaikos,Visitant,Eurolliga
1398,Jokubaitis,Laprovittola,Mirotic,Oriola,Davies,7,2,0,0,1,0,Panathinaikos,Visitant,Eurolliga
1399,Jokubaitis,Laprovittola,Mirotic,Oriola,Davies,7,4,0,0,1,0,Panathinaikos,Visitant,Eurolliga
1400,Jokubaitis,Laprovittola,Mirotic,Oriola,Davies,4,4,1,0,1,0,Panathinaikos,Visitant,Eurolliga
1401,Jokubaitis,Laprovittola,Mirotic,Oriola,Davies,4,5,1,2,1,0,Panathinaikos,Visitant,Eurolliga
1402,Jokubaitis,Laprovittola,Mirotic,Oriola,Davies,6,4,1,2,1,0,Panathinaikos,Visitant,Eurolliga
1403,Jokubaitis,Kuric,Mirotic,Smits,Davies,6,5,1,3,1,0,Panathinaikos,Visitant,Eurolliga
1404,Jokubaitis,Kuric,Mirotic,Smits,Davies,7,3,0,0,1,0,Panathinaikos,Visitant,Eurolliga
1405,Jokubaitis,Kuric,Mirotic,Smits,Davies,5,2,1,2,1,0,Panathinaikos,Visitant,Eurolliga
1406,Jokubaitis,Kuric,Mirotic,Smits,Davies,4,4,1,3,1,0,Panathinaikos,Visitant,Eurolliga
1407,Jokubaitis,Kuric,Mirotic,Smits,Davies,7,1,1,0,1,0,Panathinaikos,Visitant,Eurolliga
1408,Jokubaitis,Kuric,Mirotic,Smits,Davies,7,2,0,0,1,0,Panathinaikos,Visitant,Eurolliga
1409,Jokubaitis,Kuric,Mirotic,Smits,Davies,4,2,0,0,1,0,Panathinaikos,Visitant,Eurolliga
1410,Jokubaitis,Kuric,Caicedo,Smits,Sanli,-2,4,1,3,2,0,Panathinaikos,Visitant,Eurolliga
1411,Jokubaitis,Kuric,Caicedo,Smits,Sanli,-2,2,0,0,2,0,Panathinaikos,Visitant,Eurolliga
1412,Jokubaitis,Exum,Kuric,Smits,Sanli,-4,1,1,0,2,0,Panathinaikos,Visitant,Eurolliga
1413,Jokubaitis,Exum,Kuric,Smits,Sanli,-5,2,1,2,2,0,Panathinaikos,Visitant,Eurolliga
1414,Jokubaitis,Exum,Kuric,Smits,Sanli,-3,2,1,0,2,0,Panathinaikos,Visitant,Eurolliga
1415,Jokubaitis,Exum,Kuric,Smits,Sanli,-3,2,0,0,2,0,Panathinaikos,Visitant,Eurolliga
1416,Jokubaitis,Exum,Kuric,Smits,Sanli,-3,2,0,0,2,0,Panathinaikos,Visitant,Eurolliga
1417,Jokubaitis,Exum,Kuric,Smits,Sanli,-3,1,0,0,2,0,Panathinaikos,Visitant,Eurolliga
1418,Jokubaitis,Exum,Kuric,Smits,Sanli,-5,2,1,2,2,0,Panathinaikos,Visitant,Eurolliga
1419,Jokubaitis,Laprovittola,Kuric,Smits,Sanli,-5,2,0,0,2,0,Panathinaikos,Visitant,Eurolliga
1420,Jokubaitis,Laprovittola,Kuric,Smits,Sanli,-5,1,0,0,2,0,Panathinaikos,Visitant,Eurolliga
1421,Laprovittola,Kuric,Mirotic,Oriola,Sanli,-6,4,1,0,2,0,Panathinaikos,Visitant,Eurolliga
1422,Laprovittola,Kuric,Mirotic,Oriola,Sanli,-6,2,1,2,2,0,Panathinaikos,Visitant,Eurolliga
1423,Laprovittola,Kuric,Mirotic,Oriola,Davies,-8,4,0,0,2,0,Panathinaikos,Visitant,Eurolliga
1424,Jokubaitis,Laprovittola,Kuric,Mirotic,Davies,-8,4,1,0,2,0,Panathinaikos,Visitant,Eurolliga
1425,Jokubaitis,Laprovittola,Kuric,Mirotic,Davies,-11,4,0,0,2,0,Panathinaikos,Visitant,Eurolliga
1426,Jokubaitis,Laprovittola,Kuric,Mirotic,Davies,-13,2,1,2,2,0,Panathinaikos,Visitant,Eurolliga
1427,Jokubaitis,Laprovittola,Mirotic,Smits,Sanli,-11,2,0,0,2,0,Panathinaikos,Visitant,Eurolliga
1428,Jokubaitis,Kuric,Mirotic,Smits,Sanli,-12,2,0,0,2,0,Panathinaikos,Visitant,Eurolliga
1429,Jokubaitis,Kuric,Mirotic,Smits,Sanli,-12,5,1,2,2,0,Panathinaikos,Visitant,Eurolliga
